cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision,altitude system
13473.855833333335,2024-05-17T14:13:11.680Z,43.2301706,46.0185271,149.175,2.792,2.91,3,149,MSLV
13529.179000000002,2024-05-17T14:13:11.738Z,43.2301707,46.0185252,149.185,2.846,2.79,3,149,MSLV
13584.502166666669,2024-05-17T14:13:11.796Z,43.2301709,46.0185232,149.181,2.885,2.85,3,149,MSLV
13639.825333333336,2024-05-17T14:13:11.854Z,43.2301708,46.0185212,149.171,2.872,2.89,3,149,MSLV
13695.148500000003,2024-05-17T14:13:11.912Z,43.2301708,46.0185192,149.157,2.937,2.87,3,149,MSLV
13750.47166666667,2024-05-17T14:13:11.970Z,43.2301708,46.0185174,149.156,2.788,2.94,3,149,MSLV
13805.794833333337,2024-05-17T14:13:12.028Z,43.2301708,46.0185155,149.154,2.785,2.79,3,149,MSLV
13861.118000000004,2024-05-17T14:13:12.086Z,43.2301706,46.0185135,149.125,2.899,2.78,3,149,MSLV
13916.441166666671,2024-05-17T14:13:12.144Z,43.2301706,46.0185117,149.133,2.782,2.9,3,149,MSLV
13971.764333333338,2024-05-17T14:13:12.202Z,43.2301706,46.01851,149.137,2.688,2.78,3,149,MSLV
14027.087500000005,2024-05-17T14:13:12.260Z,43.2301705,46.0185082,149.116,2.639,2.69,3,149,MSLV
14082.410666666672,2024-05-17T14:13:12.318Z,43.2301703,46.0185065,149.109,2.62,2.64,3,149,MSLV
14137.73383333334,2024-05-17T14:13:12.376Z,43.2301704,46.0185047,149.132,2.626,2.62,3,149,MSLV
14193.057,2024-05-17T14:13:12.435Z,43.2301702,46.0185029,149.124,2.642,2.63,3,149,MSLV
14248.267777777779,2024-05-17T14:13:12.486Z,43.2301701,46.0185012,149.119,2.592,2.64,3,149,MSLV
14303.478555555557,2024-05-17T14:13:12.538Z,43.2301701,46.0184995,149.106,2.58,2.59,3,149,MSLV
14358.689333333336,2024-05-17T14:13:12.590Z,43.2301701,46.0184977,149.118,2.63,2.58,3,149,MSLV
14413.900111111114,2024-05-17T14:13:12.642Z,43.2301699,46.0184958,149.129,2.696,2.63,3,149,MSLV
14469.110888888892,2024-05-17T14:13:12.694Z,43.2301698,46.0184937,149.124,2.852,2.7,3,149,MSLV
14524.32166666667,2024-05-17T14:13:12.746Z,43.2301697,46.0184917,149.126,2.898,2.85,3,149,MSLV
14579.532444444449,2024-05-17T14:13:12.798Z,43.2301697,46.0184899,149.12,2.785,2.9,3,149,MSLV
14634.743222222227,2024-05-17T14:13:12.850Z,43.2301696,46.0184881,149.113,2.769,2.78,3,149,MSLV
14689.954000000005,2024-05-17T14:13:12.902Z,43.2301695,46.0184859,149.138,2.952,2.77,3,149,MSLV
14745.164777777783,2024-05-17T14:13:12.954Z,43.2301694,46.018484,149.17,2.888,2.95,3,149,MSLV
14800.375555555562,2024-05-17T14:13:13.006Z,43.2301692,46.0184821,149.148,2.852,2.89,3,149,MSLV
14855.58633333334,2024-05-17T14:13:13.058Z,43.2301691,46.0184801,149.146,2.871,2.85,3,149,MSLV
14910.797111111118,2024-05-17T14:13:13.110Z,43.230169,46.0184781,149.125,2.885,2.87,3,149,MSLV
14966.007888888897,2024-05-17T14:13:13.162Z,43.2301688,46.018476,149.1,2.997,2.89,3,149,MSLV
15021.218666666675,2024-05-17T14:13:13.214Z,43.2301688,46.0184737,149.099,3.106,3,3,149,MSLV
15076.429444444453,2024-05-17T14:13:13.266Z,43.2301687,46.0184716,149.108,3.098,3.11,3,149,MSLV
15131.640222222231,2024-05-17T14:13:13.318Z,43.2301684,46.0184695,149.111,3.142,3.1,3,149,MSLV
15186.851,2024-05-17T14:13:13.370Z,43.2301682,46.0184674,149.105,3.093,3.14,3,149,MSLV
15241.359631578947,2024-05-17T14:13:13.425Z,43.2301681,46.0184654,149.12,3.033,3.09,3,149,MSLV
15295.868263157894,2024-05-17T14:13:13.480Z,43.2301678,46.0184633,149.1,3.098,3.03,3,149,MSLV
15350.37689473684,2024-05-17T14:13:13.535Z,43.2301675,46.0184612,149.113,3.11,3.1,3,149,MSLV
15404.885526315788,2024-05-17T14:13:13.590Z,43.2301674,46.0184592,149.098,3.021,3.11,3,149,MSLV
15459.394157894734,2024-05-17T14:13:13.645Z,43.2301672,46.0184574,149.097,2.904,3.02,3,149,MSLV
15513.902789473681,2024-05-17T14:13:13.700Z,43.2301667,46.0184555,149.077,2.914,2.9,3,149,MSLV
15568.411421052628,2024-05-17T14:13:13.755Z,43.2301662,46.0184537,149.087,2.844,2.91,3,149,MSLV
15622.920052631574,2024-05-17T14:13:13.810Z,43.2301661,46.0184519,149.11,2.797,2.84,3,149,MSLV
15677.428684210521,2024-05-17T14:13:13.865Z,43.2301659,46.01845,149.112,2.779,2.8,3,149,MSLV
15731.937315789468,2024-05-17T14:13:13.920Z,43.2301655,46.0184481,149.09,2.815,2.78,3,149,MSLV
15786.445947368415,2024-05-17T14:13:13.975Z,43.2301651,46.0184463,149.091,2.828,2.82,3,149,MSLV
15840.954578947361,2024-05-17T14:13:14.030Z,43.2301649,46.0184443,149.102,2.861,2.83,3,149,MSLV
15895.463210526308,2024-05-17T14:13:14.085Z,43.2301648,46.0184423,149.095,2.901,2.86,3,149,MSLV
15949.971842105255,2024-05-17T14:13:14.140Z,43.2301643,46.0184406,149.103,2.829,2.9,3,149,MSLV
16004.480473684202,2024-05-17T14:13:14.195Z,43.2301638,46.0184387,149.093,2.829,2.83,3,149,MSLV
16058.989105263148,2024-05-17T14:13:14.250Z,43.2301634,46.0184371,149.086,2.676,2.83,3,149,MSLV
16113.497736842095,2024-05-17T14:13:14.305Z,43.230163,46.0184353,149.072,2.734,2.68,3,149,MSLV
16168.006368421042,2024-05-17T14:13:14.360Z,43.2301626,46.0184335,149.059,2.73,2.73,3,149,MSLV
16222.515,2024-05-17T14:13:14.415Z,43.2301621,46.0184319,149.055,2.677,2.73,3,157,MSLV
16277.868705882353,2024-05-17T14:13:14.473Z,43.2301615,46.0184301,149.035,2.751,2.68,3,157,MSLV
16333.222411764706,2024-05-17T14:13:14.531Z,43.2301609,46.0184286,149.015,2.602,2.75,3,157,MSLV
16388.57611764706,2024-05-17T14:13:14.589Z,43.2301604,46.018427,149.012,2.603,2.6,3,157,MSLV
16443.92982352941,2024-05-17T14:13:14.647Z,43.2301598,46.0184253,149.034,2.661,2.6,3,157,MSLV
16499.283529411765,2024-05-17T14:13:14.706Z,43.2301594,46.0184238,149.059,2.551,2.66,3,157,MSLV
16554.637235294118,2024-05-17T14:13:14.764Z,43.2301591,46.0184221,149.043,2.545,2.55,3,157,MSLV
16609.99094117647,2024-05-17T14:13:14.822Z,43.2301589,46.0184203,149.021,2.595,2.55,3,157,MSLV
16665.344647058824,2024-05-17T14:13:14.880Z,43.2301585,46.0184186,149.015,2.654,2.6,3,157,MSLV
16720.698352941177,2024-05-17T14:13:14.939Z,43.2301582,46.0184168,149.017,2.719,2.65,3,157,MSLV
16776.05205882353,2024-05-17T14:13:14.997Z,43.2301576,46.018415,149.014,2.741,2.72,3,157,MSLV
16831.405764705883,2024-05-17T14:13:15.055Z,43.2301571,46.0184132,148.993,2.809,2.74,3,157,MSLV
16886.759470588237,2024-05-17T14:13:15.113Z,43.2301566,46.0184114,148.982,2.811,2.81,3,157,MSLV
16942.11317647059,2024-05-17T14:13:15.172Z,43.2301559,46.0184097,149,2.866,2.81,3,157,MSLV
16997.466882352943,2024-05-17T14:13:15.230Z,43.2301552,46.0184078,149.012,3.018,2.87,3,157,MSLV
17052.820588235296,2024-05-17T14:13:15.288Z,43.2301545,46.0184062,149.003,2.88,3.02,3,157,MSLV
17108.17429411765,2024-05-17T14:13:15.346Z,43.2301539,46.0184046,148.984,2.768,2.88,3,157,MSLV
17163.528,2024-05-17T14:13:15.405Z,43.2301531,46.0184031,148.955,2.71,2.77,3,157,MSLV
17220.933999999997,2024-05-17T14:13:15.460Z,43.2301523,46.0184015,148.934,2.769,2.71,3,157,MSLV
17278.339999999997,2024-05-17T14:13:15.515Z,43.2301515,46.0183998,148.926,2.852,2.77,3,157,MSLV
17335.745999999996,2024-05-17T14:13:15.570Z,43.2301507,46.0183982,148.9,2.827,2.85,3,157,MSLV
17393.151999999995,2024-05-17T14:13:15.625Z,43.2301499,46.0183964,148.885,2.997,2.83,3,157,MSLV
17450.557999999994,2024-05-17T14:13:15.680Z,43.230149,46.0183946,148.89,3.044,3,3,157,MSLV
17507.963999999993,2024-05-17T14:13:15.735Z,43.2301481,46.018393,148.875,3.044,3.04,3,157,MSLV
17565.36999999999,2024-05-17T14:13:15.790Z,43.2301473,46.0183913,148.848,3,3.04,3,157,MSLV
17622.77599999999,2024-05-17T14:13:15.845Z,43.2301465,46.0183895,148.9,3.079,3,3,157,MSLV
17680.18199999999,2024-05-17T14:13:15.900Z,43.2301459,46.0183877,148.892,3.03,3.08,3,157,MSLV
17737.58799999999,2024-05-17T14:13:15.955Z,43.230145,46.0183859,148.858,3.067,3.03,3,157,MSLV
17794.993999999988,2024-05-17T14:13:16.010Z,43.2301443,46.0183841,148.862,3.065,3.07,3,157,MSLV
17852.399999999987,2024-05-17T14:13:16.065Z,43.2301422,46.0183807,148.873,3.199,3.07,3,157,MSLV
17909.805999999986,2024-05-17T14:13:16.120Z,43.2301413,46.0183792,148.888,3.057,3.2,3,157,MSLV
17967.211999999985,2024-05-17T14:13:16.175Z,43.2301401,46.0183776,148.849,3.132,3.06,3,157,MSLV
18024.617999999984,2024-05-17T14:13:16.230Z,43.2301391,46.0183759,148.808,3.155,3.13,3,157,MSLV
18082.023999999983,2024-05-17T14:13:16.285Z,43.2301379,46.0183744,148.772,3.135,3.15,3,157,MSLV
18139.429999999982,2024-05-17T14:13:16.340Z,43.2301367,46.018373,148.779,3.155,3.14,3,157,MSLV
18196.836,2024-05-17T14:13:16.395Z,43.2301354,46.0183717,148.77,3.13,3.15,3,157,MSLV
18252.252666666667,2024-05-17T14:13:16.453Z,43.2301342,46.0183704,148.774,3.107,3.13,3,157,MSLV
18307.669333333335,2024-05-17T14:13:16.511Z,43.2301331,46.018369,148.732,3.019,3.11,3,157,MSLV
18363.086000000003,2024-05-17T14:13:16.569Z,43.2301322,46.0183675,148.734,2.955,3.02,3,157,MSLV
18418.50266666667,2024-05-17T14:13:16.627Z,43.2301312,46.0183662,148.724,2.929,2.96,3,157,MSLV
18473.91933333334,2024-05-17T14:13:16.685Z,43.2301304,46.0183646,148.711,2.884,2.93,3,157,MSLV
18529.336000000007,2024-05-17T14:13:16.743Z,43.2301295,46.0183631,148.689,2.898,2.88,3,157,MSLV
18584.752666666674,2024-05-17T14:13:16.801Z,43.2301285,46.0183616,148.707,2.963,2.9,3,157,MSLV
18640.169333333342,2024-05-17T14:13:16.859Z,43.2301275,46.0183601,148.694,2.925,2.96,3,157,MSLV
18695.58600000001,2024-05-17T14:13:16.917Z,43.2301263,46.0183589,148.661,2.87,2.93,3,157,MSLV
18751.002666666678,2024-05-17T14:13:16.975Z,43.2301252,46.0183576,148.692,2.907,2.87,3,157,MSLV
18806.419333333346,2024-05-17T14:13:17.033Z,43.2301241,46.0183563,148.668,2.911,2.91,3,157,MSLV
18861.836000000014,2024-05-17T14:13:17.091Z,43.2301227,46.0183554,148.672,2.89,2.91,3,157,MSLV
18917.25266666668,2024-05-17T14:13:17.149Z,43.2301216,46.0183543,148.642,2.801,2.89,3,157,MSLV
18972.66933333335,2024-05-17T14:13:17.207Z,43.2301204,46.0183534,148.664,2.826,2.8,3,157,MSLV
19028.086000000018,2024-05-17T14:13:17.265Z,43.2301193,46.0183525,148.63,2.726,2.83,3,157,MSLV
19083.502666666685,2024-05-17T14:13:17.323Z,43.2301181,46.0183513,148.589,2.762,2.73,3,157,MSLV
19138.919333333353,2024-05-17T14:13:17.381Z,43.230117,46.0183502,148.611,2.798,2.76,3,157,MSLV
19194.336,2024-05-17T14:13:17.440Z,43.2301158,46.0183492,148.639,2.76,2.8,3,157,MSLV
19252.885764705883,2024-05-17T14:13:17.495Z,43.2301148,46.0183482,148.627,2.702,2.76,3,157,MSLV
19311.435529411767,2024-05-17T14:13:17.550Z,43.2301136,46.0183473,148.622,2.707,2.7,3,157,MSLV
19369.98529411765,2024-05-17T14:13:17.605Z,43.2301125,46.0183462,148.62,2.734,2.71,3,157,MSLV
19428.535058823534,2024-05-17T14:13:17.660Z,43.2301113,46.0183451,148.599,2.788,2.73,3,157,MSLV
19487.084823529418,2024-05-17T14:13:17.715Z,43.2301102,46.018344,148.603,2.799,2.79,3,157,MSLV
19545.6345882353,2024-05-17T14:13:17.770Z,43.2301091,46.0183429,148.618,2.769,2.8,3,157,MSLV
19604.184352941185,2024-05-17T14:13:17.825Z,43.2301079,46.0183418,148.624,2.825,2.77,3,157,MSLV
19662.73411764707,2024-05-17T14:13:17.880Z,43.2301066,46.0183409,148.603,2.835,2.83,3,157,MSLV
19721.283882352953,2024-05-17T14:13:17.935Z,43.2301052,46.0183401,148.597,2.873,2.84,3,157,MSLV
19779.833647058837,2024-05-17T14:13:17.990Z,43.2301038,46.0183393,148.585,2.95,2.87,3,157,MSLV
19838.38341176472,2024-05-17T14:13:18.045Z,43.2301027,46.0183382,148.606,2.904,2.95,3,157,MSLV
19896.933176470604,2024-05-17T14:13:18.100Z,43.2301002,46.0183362,148.605,2.936,2.9,3,157,MSLV
19955.482941176488,2024-05-17T14:13:18.155Z,43.2300988,46.0183354,148.631,2.99,2.94,3,157,MSLV
20014.03270588237,2024-05-17T14:13:18.210Z,43.2300978,46.0183343,148.605,2.82,2.99,3,157,MSLV
20072.582470588255,2024-05-17T14:13:18.265Z,43.2300965,46.0183331,148.577,2.94,2.82,3,157,MSLV
20131.13223529414,2024-05-17T14:13:18.320Z,43.2300953,46.0183321,148.582,2.877,2.94,3,157,MSLV
20189.682,2024-05-17T14:13:18.375Z,43.2300937,46.0183312,148.594,3.054,2.88,3,157,MSLV
20244.56463157895,2024-05-17T14:13:18.430Z,43.2300923,46.0183304,148.61,3.072,3.05,3,157,MSLV
20299.447263157897,2024-05-17T14:13:18.485Z,43.2300908,46.0183297,148.633,3.076,3.07,3,157,MSLV
20354.329894736846,2024-05-17T14:13:18.540Z,43.2300893,46.0183291,148.638,3.072,3.08,3,157,MSLV
20409.212526315794,2024-05-17T14:13:18.595Z,43.230088,46.0183283,148.648,3.002,3.07,3,157,MSLV
20464.095157894742,2024-05-17T14:13:18.650Z,43.2300866,46.0183277,148.626,2.989,3,3,157,MSLV
20518.97778947369,2024-05-17T14:13:18.705Z,43.2300852,46.018327,148.636,2.941,2.99,3,157,MSLV
20573.86042105264,2024-05-17T14:13:18.760Z,43.230084,46.0183263,148.635,2.853,2.94,3,157,MSLV
20628.743052631587,2024-05-17T14:13:18.815Z,43.2300828,46.0183258,148.63,2.693,2.85,3,157,MSLV
20683.625684210536,2024-05-17T14:13:18.870Z,43.2300816,46.0183252,148.657,2.722,2.69,3,157,MSLV
20738.508315789484,2024-05-17T14:13:18.925Z,43.2300803,46.0183247,148.629,2.668,2.72,3,157,MSLV
20793.390947368433,2024-05-17T14:13:18.980Z,43.2300787,46.018324,148.608,2.879,2.67,3,157,MSLV
20848.27357894738,2024-05-17T14:13:19.035Z,43.2300773,46.0183235,148.624,2.906,2.88,3,157,MSLV
20903.15621052633,2024-05-17T14:13:19.090Z,43.2300758,46.018323,148.621,2.996,2.91,3,157,MSLV
20958.038842105278,2024-05-17T14:13:19.145Z,43.2300744,46.0183225,148.618,2.972,3,3,157,MSLV
21012.921473684226,2024-05-17T14:13:19.200Z,43.230073,46.0183219,148.62,2.911,2.97,3,157,MSLV
21067.804105263174,2024-05-17T14:13:19.255Z,43.2300718,46.0183211,148.625,2.881,2.91,3,157,MSLV
21122.686736842123,2024-05-17T14:13:19.310Z,43.2300705,46.0183203,148.614,2.86,2.88,3,157,MSLV
21177.56936842107,2024-05-17T14:13:19.365Z,43.2300692,46.0183196,148.569,2.795,2.86,3,157,MSLV
21232.452,2024-05-17T14:13:19.420Z,43.2300679,46.0183189,148.559,2.784,2.8,3,157,MSLV
21287.742555555556,2024-05-17T14:13:19.475Z,43.2300665,46.0183179,148.564,2.935,2.78,3,157,MSLV
21343.03311111111,2024-05-17T14:13:19.530Z,43.2300651,46.0183173,148.578,2.962,2.94,3,157,MSLV
21398.323666666667,2024-05-17T14:13:19.585Z,43.2300637,46.0183165,148.622,2.975,2.96,3,157,MSLV
21453.614222222222,2024-05-17T14:13:19.640Z,43.2300623,46.0183159,148.579,2.918,2.97,3,157,MSLV
21508.904777777778,2024-05-17T14:13:19.695Z,43.230061,46.0183152,148.581,2.932,2.92,3,157,MSLV
21564.195333333333,2024-05-17T14:13:19.750Z,43.2300596,46.0183144,148.592,2.935,2.93,3,157,MSLV
21619.48588888889,2024-05-17T14:13:19.805Z,43.2300582,46.0183138,148.562,2.96,2.93,3,157,MSLV
21674.776444444444,2024-05-17T14:13:19.860Z,43.2300566,46.0183131,148.556,3.048,2.96,3,157,MSLV
21730.067,2024-05-17T14:13:19.915Z,43.2300551,46.0183127,148.576,3.071,3.05,3,157,MSLV
21785.357555555554,2024-05-17T14:13:19.970Z,43.2300536,46.0183121,148.595,3.109,3.07,3,157,MSLV
21840.64811111111,2024-05-17T14:13:20.025Z,43.2300521,46.0183114,148.624,3.165,3.11,3,157,MSLV
21895.938666666665,2024-05-17T14:13:20.080Z,43.2300507,46.0183107,148.587,3.079,3.17,3,157,MSLV
21951.22922222222,2024-05-17T14:13:20.135Z,43.2300492,46.0183101,148.574,3.074,3.08,3,157,MSLV
22006.519777777776,2024-05-17T14:13:20.190Z,43.2300477,46.0183096,148.552,3.041,3.07,3,157,MSLV
22061.81033333333,2024-05-17T14:13:20.245Z,43.2300463,46.0183089,148.53,3.014,3.04,3,157,MSLV
22117.100888888886,2024-05-17T14:13:20.300Z,43.2300447,46.0183081,148.517,3.13,3.01,3,157,MSLV
22172.39144444444,2024-05-17T14:13:20.355Z,43.2300432,46.0183074,148.532,3.181,3.13,3,157,MSLV
22227.682,2024-05-17T14:13:20.410Z,43.2300417,46.0183069,148.539,3.135,3.18,3,157,MSLV
22282.26411764706,2024-05-17T14:13:20.468Z,43.2300401,46.0183061,148.559,3.236,3.14,3,157,MSLV
22336.84623529412,2024-05-17T14:13:20.526Z,43.2300386,46.0183054,148.555,3.251,3.24,3,157,MSLV
22391.42835294118,2024-05-17T14:13:20.584Z,43.2300373,46.0183043,148.611,3.171,3.25,3,157,MSLV
22446.01047058824,2024-05-17T14:13:20.642Z,43.2300357,46.0183033,148.635,3.333,3.17,3,157,MSLV
22500.5925882353,2024-05-17T14:13:20.701Z,43.2300342,46.0183024,148.636,3.326,3.33,3,157,MSLV
22555.17470588236,2024-05-17T14:13:20.759Z,43.2300327,46.0183017,148.643,3.262,3.33,3,157,MSLV
22609.75682352942,2024-05-17T14:13:20.817Z,43.2300311,46.0183009,148.651,3.299,3.26,3,157,MSLV
22664.33894117648,2024-05-17T14:13:20.875Z,43.2300296,46.0183002,148.637,3.231,3.3,3,157,MSLV
22718.92105882354,2024-05-17T14:13:20.934Z,43.2300282,46.0182995,148.599,3.145,3.23,3,157,MSLV
22773.5031764706,2024-05-17T14:13:20.992Z,43.2300268,46.0182985,148.567,3.129,3.14,3,157,MSLV
22828.08529411766,2024-05-17T14:13:21.050Z,43.2300254,46.0182977,148.583,3.076,3.13,3,157,MSLV
22882.66741176472,2024-05-17T14:13:21.108Z,43.2300239,46.0182971,148.59,3.121,3.08,3,157,MSLV
22937.24952941178,2024-05-17T14:13:21.167Z,43.2300223,46.0182964,148.605,3.176,3.12,3,157,MSLV
22991.83164705884,2024-05-17T14:13:21.225Z,43.2300208,46.0182961,148.612,3.117,3.18,3,157,MSLV
23046.4137647059,2024-05-17T14:13:21.283Z,43.2300192,46.0182957,148.622,3.15,3.12,3,157,MSLV
23100.99588235296,2024-05-17T14:13:21.341Z,43.2300178,46.0182954,148.639,3.077,3.15,3,157,MSLV
23155.578,2024-05-17T14:13:21.400Z,43.2300163,46.0182951,148.631,3.035,3.08,3,157,MSLV
23210.743789473687,2024-05-17T14:13:21.455Z,43.2300148,46.0182948,148.603,2.999,3.04,3,157,MSLV
23265.909578947372,2024-05-17T14:13:21.510Z,43.2300133,46.0182942,148.523,2.978,3,3,157,MSLV
23321.075368421058,2024-05-17T14:13:21.565Z,43.2300119,46.0182937,148.467,2.879,2.98,3,157,MSLV
23376.241157894743,2024-05-17T14:13:21.620Z,43.2300105,46.0182929,148.427,2.915,2.88,3,157,MSLV
23431.40694736843,2024-05-17T14:13:21.675Z,43.2300091,46.0182918,148.423,3.045,2.92,3,157,MSLV
23486.572736842114,2024-05-17T14:13:21.730Z,43.2300078,46.0182908,148.44,3.044,3.05,3,157,MSLV
23541.7385263158,2024-05-17T14:13:21.785Z,43.2300065,46.0182898,148.461,3.022,3.05,3,157,MSLV
23596.904315789485,2024-05-17T14:13:21.840Z,43.2300052,46.0182889,148.465,2.998,3.02,3,157,MSLV
23652.07010526317,2024-05-17T14:13:21.895Z,43.2300037,46.0182881,148.456,3.003,3,3,157,MSLV
23707.235894736856,2024-05-17T14:13:21.950Z,43.2300023,46.0182873,148.441,3.04,3,3,157,MSLV
23762.40168421054,2024-05-17T14:13:22.005Z,43.2300008,46.0182866,148.448,3.009,3.04,3,157,MSLV
23817.567473684227,2024-05-17T14:13:22.060Z,43.2299993,46.0182862,148.449,2.999,3.01,3,157,MSLV
23872.733263157912,2024-05-17T14:13:22.115Z,43.2299978,46.0182858,148.454,2.992,3,3,157,MSLV
23927.899052631597,2024-05-17T14:13:22.170Z,43.2299963,46.0182856,148.461,3.021,2.99,3,157,MSLV
23983.064842105283,2024-05-17T14:13:22.225Z,43.2299947,46.0182851,148.469,3.109,3.02,3,157,MSLV
24038.23063157897,2024-05-17T14:13:22.280Z,43.2299929,46.0182848,148.481,3.233,3.11,3,157,MSLV
24093.396421052654,2024-05-17T14:13:22.335Z,43.2299912,46.0182846,148.454,3.302,3.23,3,157,MSLV
24148.56221052634,2024-05-17T14:13:22.390Z,43.2299894,46.0182842,148.479,3.385,3.3,3,157,MSLV
24203.728,2024-05-17T14:13:22.445Z,43.2299879,46.0182835,148.468,3.334,3.38,3,157,MSLV
24258.215888888888,2024-05-17T14:13:22.496Z,43.2299864,46.0182828,148.441,3.214,3.33,3,157,MSLV
24312.703777777777,2024-05-17T14:13:22.548Z,43.229985,46.018282,148.418,3.071,3.21,3,157,MSLV
24367.191666666666,2024-05-17T14:13:22.600Z,43.2299836,46.0182811,148.4,3.1,3.07,3,157,MSLV
24421.679555555555,2024-05-17T14:13:22.652Z,43.2299822,46.0182801,148.416,3.181,3.1,3,157,MSLV
24476.167444444443,2024-05-17T14:13:22.704Z,43.2299809,46.018279,148.422,3.144,3.18,3,157,MSLV
24530.655333333332,2024-05-17T14:13:22.756Z,43.2299794,46.0182782,148.407,3.176,3.14,3,157,MSLV
24585.14322222222,2024-05-17T14:13:22.808Z,43.2299777,46.0182773,148.395,3.291,3.18,3,157,MSLV
24639.63111111111,2024-05-17T14:13:22.860Z,43.2299761,46.0182765,148.421,3.367,3.29,3,157,MSLV
24694.119,2024-05-17T14:13:22.912Z,43.2299743,46.0182758,148.4,3.505,3.37,3,157,MSLV
24748.606888888888,2024-05-17T14:13:22.964Z,43.2299724,46.0182754,148.425,3.629,3.51,3,157,MSLV
24803.094777777776,2024-05-17T14:13:23.016Z,43.2299705,46.0182751,148.422,3.687,3.63,3,157,MSLV
24857.582666666665,2024-05-17T14:13:23.068Z,43.2299686,46.0182746,148.434,3.784,3.69,3,157,MSLV
24912.070555555554,2024-05-17T14:13:23.120Z,43.229967,46.018274,148.436,3.639,3.78,3,157,MSLV
24966.558444444443,2024-05-17T14:13:23.172Z,43.2299655,46.0182735,148.451,3.418,3.64,3,157,MSLV
25021.046333333332,2024-05-17T14:13:23.224Z,43.229964,46.018273,148.437,3.304,3.42,3,157,MSLV
25075.53422222222,2024-05-17T14:13:23.276Z,43.2299624,46.0182722,148.412,3.293,3.3,3,157,MSLV
25130.02211111111,2024-05-17T14:13:23.328Z,43.2299607,46.0182713,148.408,3.419,3.29,3,157,MSLV
25184.51,2024-05-17T14:13:23.380Z,43.2299591,46.0182704,148.477,3.52,3.42,3,157,MSLV
25240.01711111111,2024-05-17T14:13:23.438Z,43.2299573,46.0182693,148.598,3.734,3.52,3,157,MSLV
25295.52422222222,2024-05-17T14:13:23.496Z,43.2299557,46.0182681,148.638,3.705,3.74,3,157,MSLV
25351.03133333333,2024-05-17T14:13:23.554Z,43.229954,46.0182671,148.666,3.664,3.71,3,157,MSLV
25406.53844444444,2024-05-17T14:13:23.612Z,43.2299522,46.0182663,148.688,3.729,3.67,3,157,MSLV
25462.04555555555,2024-05-17T14:13:23.670Z,43.2299504,46.0182657,148.662,3.687,3.73,3,157,MSLV
25517.55266666666,2024-05-17T14:13:23.728Z,43.2299488,46.0182648,148.662,3.619,3.69,3,157,MSLV
25573.05977777777,2024-05-17T14:13:23.786Z,43.2299472,46.0182643,148.676,3.495,3.62,3,157,MSLV
25628.56688888888,2024-05-17T14:13:23.844Z,43.2299455,46.0182639,148.644,3.442,3.5,3,157,MSLV
25684.07399999999,2024-05-17T14:13:23.902Z,43.2299439,46.0182631,148.638,3.43,3.44,3,157,MSLV
25739.5811111111,2024-05-17T14:13:23.960Z,43.2299422,46.0182625,148.633,3.481,3.43,3,157,MSLV
25795.08822222221,2024-05-17T14:13:24.018Z,43.2299404,46.0182619,148.638,3.606,3.48,3,157,MSLV
25850.59533333332,2024-05-17T14:13:24.076Z,43.2299387,46.0182608,148.661,3.668,3.61,3,157,MSLV
25906.10244444443,2024-05-17T14:13:24.134Z,43.2299369,46.0182597,148.67,3.774,3.67,3,157,MSLV
25961.60955555554,2024-05-17T14:13:24.192Z,43.2299351,46.018259,148.663,3.688,3.78,3,157,MSLV
26017.11666666665,2024-05-17T14:13:24.250Z,43.2299333,46.0182582,148.651,3.713,3.69,3,157,MSLV
26072.62377777776,2024-05-17T14:13:24.308Z,43.2299315,46.0182574,148.671,3.812,3.71,3,157,MSLV
26128.13088888887,2024-05-17T14:13:24.366Z,43.2299297,46.0182564,148.668,3.813,3.81,3,157,MSLV
26183.638,2024-05-17T14:13:24.425Z,43.229928,46.0182556,148.668,3.732,3.81,3,157,MSLV
26241.810777777777,2024-05-17T14:13:24.480Z,43.2299262,46.0182551,148.664,3.675,3.73,3,157,MSLV
26299.983555555555,2024-05-17T14:13:24.535Z,43.2299245,46.0182544,148.632,3.593,3.68,3,157,MSLV
26358.156333333332,2024-05-17T14:13:24.590Z,43.2299228,46.0182538,148.627,3.559,3.59,3,157,MSLV
26416.32911111111,2024-05-17T14:13:24.645Z,43.2299211,46.0182529,148.644,3.59,3.56,3,157,MSLV
26474.501888888888,2024-05-17T14:13:24.700Z,43.2299194,46.0182521,148.657,3.61,3.59,3,157,MSLV
26532.674666666666,2024-05-17T14:13:24.755Z,43.2299176,46.0182516,148.632,3.572,3.61,3,157,MSLV
